,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
1005,754,2,1,40.0,2,160625.17,1,0.0,1.0,3554.63,0
1006,601,0,1,74.0,2,0.0,2,0.0,1.0,51554.58,0
1007,583,0,0,44.0,8,0.0,2,1.0,1.0,27431.62,0
1008,588,1,1,41.0,2,131341.46,2,0.0,1.0,7034.94,0
1009,517,2,1,46.0,4,0.0,1,1.0,0.0,22372.78,0
1010,615,0,1,49.0,3,0.0,2,1.0,1.0,49872.33,0
1011,667,0,0,48.0,2,0.0,2,1.0,1.0,148608.39,0
1012,703,0,1,28.0,9,0.0,2,0.0,1.0,2151.17,0
1013,610,0,0,25.0,2,0.0,2,1.0,0.0,123723.83,0
1014,666,1,1,71.0,1,53013.29,2,1.0,1.0,112222.64,0
1015,476,0,0,34.0,10,0.0,2,1.0,0.0,26260.98,0
1016,470,0,0,25.0,8,127974.06,2,1.0,1.0,183259.35,0
1017,663,2,1,64.0,6,0.0,2,0.0,1.0,15876.52,0
1018,559,0,1,32.0,9,145303.52,1,1.0,0.0,103560.98,0
1019,496,0,1,32.0,4,127845.83,1,1.0,0.0,66469.2,0
1020,773,2,1,63.0,9,111179.83,1,1.0,1.0,93091.02,0
1021,592,2,1,31.0,7,110071.1,1,0.0,0.0,43921.36,0
1022,601,1,0,33.0,7,114430.18,2,1.0,1.0,153012.13,0
1023,634,0,1,45.0,9,0.0,2,0.0,0.0,17622.82,0
1024,552,2,1,45.0,9,0.0,2,1.0,0.0,26752.56,0
1025,735,0,0,25.0,3,91718.8,1,0.0,0.0,28411.23,0
1026,757,0,0,44.0,4,123322.15,1,1.0,0.0,137136.29,0
1027,640,1,0,31.0,10,118613.34,1,1.0,0.0,168469.65,0
1028,602,2,0,42.0,1,138912.17,1,1.0,1.0,139494.75,0
1029,712,0,0,29.0,8,140170.61,1,1.0,1.0,38170.04,0
1030,574,2,1,52.0,7,115532.52,1,1.0,0.0,196257.67,0
1031,637,2,0,44.0,0,157622.58,1,1.0,1.0,120454.2,0
1032,569,2,1,38.0,8,0.0,2,0.0,0.0,79618.79,0
1033,497,2,1,27.0,7,149400.27,1,0.0,0.0,167522.19,0
1034,536,1,1,23.0,6,92366.72,2,1.0,0.0,120661.71,0
1035,528,0,1,37.0,6,103772.45,1,1.0,0.0,197111.99,0
1036,620,0,1,42.0,4,0.0,2,1.0,0.0,6232.31,0
1037,663,1,0,37.0,8,155303.71,1,1.0,0.0,118716.63,0
1038,516,2,0,31.0,7,0.0,1,1.0,0.0,47018.75,0
1039,850,0,1,31.0,1,96399.31,2,1.0,0.0,106534.15,0
1040,641,2,1,32.0,7,0.0,2,1.0,1.0,24267.28,0
1041,574,0,0,39.0,2,122524.61,2,1.0,0.0,88463.63,0
1042,562,0,1,29.0,9,0.0,1,1.0,1.0,25858.68,0
1043,672,0,1,37.0,5,153195.59,1,1.0,1.0,162763.01,0
1044,745,2,1,34.0,7,132944.53,1,1.0,1.0,31802.92,0
1045,610,1,1,36.0,7,115462.02,1,0.0,1.0,42581.04,0
1046,505,1,1,43.0,6,127146.68,1,0.0,0.0,137565.87,0
1047,658,0,1,20.0,7,0.0,2,0.0,0.0,187638.34,0
1048,677,0,0,72.0,8,0.0,2,1.0,1.0,153604.44,0
1049,707,0,1,29.0,4,0.0,2,1.0,0.0,139953.94,0
1050,753,0,1,33.0,5,122568.05,2,1.0,1.0,82820.85,0
1051,653,0,0,31.0,7,102575.04,1,1.0,1.0,11043.54,0
1052,664,0,0,31.0,7,104158.84,1,1.0,0.0,134169.85,0
1053,418,0,0,39.0,2,0.0,2,0.0,0.0,9041.71,0
1054,677,0,1,38.0,4,0.0,2,1.0,0.0,187800.63,0
1055,647,2,0,29.0,2,0.0,2,1.0,0.0,179032.68,0
1056,654,0,1,37.0,6,83568.55,1,1.0,0.0,47046.72,0
1057,545,0,1,23.0,2,0.0,2,1.0,0.0,189613.12,0
1058,616,0,1,37.0,9,0.0,1,1.0,0.0,111312.96,0
1059,451,0,1,33.0,6,0.0,2,1.0,0.0,184954.11,0
1060,520,0,0,39.0,6,145644.05,1,0.0,0.0,104118.93,0
1061,700,0,0,36.0,4,0.0,2,1.0,0.0,130789.15,0
1062,814,0,1,48.0,9,136596.85,1,1.0,1.0,185791.9,0
1063,662,0,0,37.0,5,0.0,2,1.0,0.0,151871.84,0
1064,596,0,1,47.0,6,0.0,1,1.0,0.0,74835.65,0
1065,649,0,0,42.0,7,0.0,2,0.0,1.0,22974.01,0
1066,716,0,0,35.0,8,112808.18,1,0.0,1.0,17848.3,0
1067,536,1,0,35.0,4,121520.36,1,0.0,0.0,77178.42,0
1068,518,0,0,38.0,10,84764.79,1,1.0,1.0,162253.9,0
1069,671,0,1,30.0,2,0.0,1,0.0,1.0,102057.86,0
1070,850,0,0,34.0,2,0.0,2,0.0,0.0,51919.04,0
1071,589,1,1,48.0,5,126111.61,1,0.0,1.0,133961.19,0
1072,717,0,1,42.0,5,0.0,2,1.0,0.0,172665.21,0
1073,488,0,1,43.0,10,112751.13,1,1.0,1.0,28332.0,0
1074,758,0,0,30.0,3,141581.08,1,1.0,0.0,156249.06,0
1075,670,0,1,33.0,8,126679.69,1,1.0,1.0,39451.09,0
1076,801,0,1,42.0,6,0.0,2,1.0,1.0,95804.33,0
1077,773,0,1,25.0,2,135903.33,1,1.0,0.0,73656.38,0
1078,577,0,0,34.0,2,0.0,2,1.0,1.0,84033.35,0
1079,519,2,1,39.0,4,111900.14,1,1.0,1.0,97577.17,0
1080,630,0,1,37.0,6,0.0,2,1.0,1.0,82647.65,0
1081,630,0,0,28.0,1,0.0,2,1.0,1.0,133267.78,0
1082,516,0,1,33.0,7,115195.58,1,1.0,1.0,11205.5,0
1083,612,0,0,33.0,0,64900.32,2,1.0,0.0,102426.12,0
1084,646,0,1,24.0,8,0.0,2,0.0,0.0,92612.88,0
1085,562,2,1,36.0,5,0.0,1,0.0,1.0,182843.24,0
1086,546,1,0,25.0,3,132837.7,1,1.0,0.0,131647.31,0
1087,770,0,1,36.0,2,89800.14,1,1.0,1.0,105922.69,0
1088,690,0,1,47.0,2,0.0,2,1.0,0.0,151375.73,0
1089,497,2,1,27.0,9,75263.16,1,1.0,1.0,164825.04,0
1090,581,2,0,43.0,4,170172.9,1,0.0,1.0,100236.02,0
1091,584,0,1,31.0,5,0.0,2,1.0,0.0,31474.27,0
1092,651,2,1,23.0,4,115636.05,2,1.0,0.0,70400.86,0
1093,678,0,0,22.0,4,174852.89,1,1.0,1.0,28149.06,0
1094,779,2,0,26.0,4,174318.13,2,0.0,1.0,38296.21,0
1095,708,0,0,44.0,2,161887.81,2,1.0,0.0,84870.23,0
1096,717,2,0,22.0,6,101060.25,1,0.0,1.0,84699.56,0
1097,612,0,1,24.0,1,182705.05,1,1.0,1.0,171837.06,0
1098,695,0,1,46.0,7,49512.55,1,1.0,0.0,133007.34,0
1099,635,2,0,38.0,1,0.0,2,1.0,0.0,90605.05,0
1100,489,0,1,38.0,8,0.0,2,0.0,1.0,196990.79,0
1101,624,1,0,45.0,5,151855.33,1,1.0,0.0,68794.15,0
1102,850,0,0,33.0,7,118004.26,1,1.0,0.0,183983.82,0
1103,503,2,1,25.0,7,0.0,1,0.0,1.0,192841.13,0
1104,689,0,0,58.0,5,0.0,2,0.0,1.0,49848.86,0
1105,602,0,0,35.0,8,0.0,2,1.0,1.0,152843.53,0
1106,583,0,0,42.0,7,0.0,2,1.0,0.0,144039.05,0
1107,641,0,1,37.0,6,0.0,2,1.0,0.0,45309.24,0
1108,685,1,0,21.0,6,97956.5,1,1.0,1.0,164966.27,0
1109,644,2,1,18.0,8,0.0,2,1.0,0.0,59172.42,0
1110,582,0,0,40.0,9,0.0,3,1.0,1.0,60954.45,0
1111,670,2,0,20.0,4,0.0,2,1.0,0.0,119759.24,0
1112,667,2,1,39.0,9,0.0,2,1.0,0.0,68873.8,0
1113,737,1,1,35.0,0,133377.8,1,0.0,1.0,64050.19,0
1114,600,0,0,28.0,6,0.0,2,0.0,1.0,52193.23,0
1115,445,0,1,37.0,3,0.0,2,1.0,1.0,180012.39,0
1116,539,1,1,42.0,1,177728.55,1,1.0,0.0,105013.63,0
1117,792,2,0,40.0,7,0.0,1,1.0,0.0,141652.2,0
1118,660,2,0,61.0,5,155931.11,1,1.0,1.0,158338.39,0
1119,844,0,0,29.0,8,0.0,2,0.0,0.0,147342.03,0
1120,676,1,1,28.0,1,69459.05,2,1.0,1.0,128461.29,0
1121,679,0,1,37.0,7,74260.03,1,1.0,0.0,194617.98,0
1122,806,0,0,67.0,1,0.0,2,0.0,1.0,103945.58,0
1123,707,0,0,35.0,9,0.0,2,1.0,1.0,70403.65,0
1124,792,2,1,25.0,8,142862.21,1,1.0,1.0,130639.01,0
1125,644,0,0,40.0,10,139180.97,1,1.0,1.0,19959.67,0
1126,553,0,1,33.0,4,118082.89,1,0.0,0.0,94440.45,0
1127,672,1,0,23.0,10,110741.56,1,1.0,0.0,80778.5,0
1128,651,2,1,45.0,4,0.0,2,0.0,0.0,193009.21,0
1129,595,0,1,41.0,9,0.0,2,1.0,0.0,5967.09,0
1130,802,2,1,51.0,7,0.0,1,0.0,1.0,40855.79,0
1131,660,1,0,29.0,6,180520.29,1,1.0,1.0,123850.58,0
1132,591,0,1,43.0,3,0.0,2,0.0,1.0,198926.36,0
1133,601,1,1,35.0,8,71553.83,1,1.0,0.0,177384.45,0
1134,604,0,1,28.0,7,0.0,2,0.0,0.0,58595.64,0
1135,570,0,1,30.0,2,131406.56,1,1.0,1.0,47952.45,0
1136,603,0,1,44.0,9,0.0,1,1.0,0.0,138328.24,0
1137,707,0,1,33.0,8,136678.52,1,1.0,0.0,54290.62,0
1138,636,0,1,34.0,1,84055.43,1,0.0,0.0,37490.84,0
1139,427,1,1,42.0,1,75681.52,1,1.0,1.0,57098.0,0
1140,507,0,0,35.0,2,0.0,2,1.0,0.0,97633.93,0
1141,585,0,1,42.0,2,0.0,2,1.0,1.0,18657.77,0
1142,640,2,1,39.0,3,0.0,1,1.0,1.0,105997.25,0
1143,653,2,0,36.0,3,0.0,2,0.0,0.0,110525.6,0
1144,715,0,1,32.0,8,175307.32,1,1.0,0.0,187051.23,0
1145,534,0,1,35.0,2,81951.74,2,1.0,0.0,115668.53,0
1146,645,0,1,45.0,6,155417.61,1,0.0,1.0,3449.22,0
1147,792,0,1,30.0,1,127187.86,1,1.0,1.0,113553.42,0
1148,707,0,1,32.0,9,0.0,2,0.0,0.0,30807.02,0
1149,721,0,1,41.0,7,0.0,2,0.0,1.0,61018.85,0
1150,416,2,1,35.0,8,0.0,1,0.0,0.0,119712.78,0
1151,732,0,0,43.0,6,0.0,2,1.0,0.0,65731.53,0
1152,646,0,0,73.0,6,97259.25,1,0.0,1.0,104719.66,0
1153,713,1,1,47.0,1,95994.98,1,1.0,0.0,197529.23,0
1154,654,1,1,37.0,2,145610.07,2,0.0,0.0,186300.59,0
1155,688,2,1,32.0,6,124179.3,1,1.0,1.0,138759.15,0
1156,835,2,1,38.0,7,86824.09,1,0.0,0.0,175905.97,0
1157,496,0,0,29.0,4,0.0,2,1.0,0.0,164806.89,0
1158,775,0,1,28.0,9,111167.7,1,1.0,0.0,149331.01,0
1159,586,2,0,33.0,7,0.0,2,1.0,1.0,168261.4,0
1160,850,0,1,81.0,5,0.0,2,1.0,1.0,44827.47,0
1161,788,0,0,41.0,6,0.0,1,1.0,1.0,25571.37,0
1162,733,0,1,36.0,5,0.0,2,1.0,1.0,109127.54,0
1163,669,0,0,43.0,1,160474.59,1,1.0,1.0,95963.14,0
1164,498,0,0,29.0,9,0.0,1,1.0,0.0,190035.83,0
1165,565,1,0,38.0,2,158651.29,2,1.0,1.0,179445.28,0
1166,661,2,1,20.0,8,0.0,1,1.0,0.0,110252.53,0
1167,628,1,0,28.0,3,153538.13,2,1.0,0.0,110776.01,0
1168,625,0,0,36.0,8,129944.39,2,0.0,0.0,198914.8,0
1169,766,1,0,28.0,4,90696.78,1,0.0,1.0,21597.2,0
1170,575,0,1,46.0,1,0.0,2,1.0,1.0,65998.26,0
1171,483,0,1,29.0,9,0.0,1,1.0,1.0,81634.45,0
1172,501,0,1,57.0,10,0.0,2,1.0,1.0,47847.19,0
1173,705,0,1,92.0,1,126076.24,2,1.0,1.0,34436.83,0
1174,449,2,0,31.0,1,113693.0,1,0.0,0.0,82796.29,0
1175,698,1,1,44.0,10,116363.37,2,1.0,0.0,198059.16,0
1176,748,0,1,38.0,4,115221.36,1,0.0,1.0,70956.75,0
1177,758,0,1,26.0,4,155739.76,1,1.0,0.0,171552.02,0
1178,722,1,0,32.0,5,106807.64,1,1.0,1.0,76998.69,0
1179,757,1,1,33.0,1,122088.67,1,1.0,0.0,42581.09,0
1180,784,2,1,33.0,10,0.0,2,1.0,0.0,162022.47,0
1181,567,1,0,40.0,2,105222.86,2,1.0,0.0,93795.86,0
1182,530,2,1,37.0,4,0.0,2,1.0,1.0,164844.37,0
1183,612,0,0,31.0,8,117989.76,1,1.0,1.0,54129.86,0
1184,478,0,1,35.0,1,92474.05,1,1.0,0.0,178626.07,0
1185,600,0,1,37.0,1,142663.46,1,0.0,1.0,88669.89,0
1186,660,1,1,28.0,1,118402.25,2,1.0,0.0,14288.93,0
1187,657,2,1,67.0,5,119785.47,2,1.0,1.0,107534.32,0
1188,821,0,1,28.0,2,0.0,2,1.0,0.0,46072.52,0
1189,736,0,1,54.0,7,111729.47,2,0.0,1.0,84920.49,0
1190,655,1,0,61.0,2,183997.7,2,1.0,1.0,161217.18,0
1191,778,2,1,33.0,5,116474.28,2,1.0,1.0,32757.55,0
1192,784,0,1,38.0,5,136712.91,1,0.0,1.0,169920.92,0
1193,620,0,1,41.0,3,0.0,2,1.0,1.0,137309.06,0
1194,732,0,1,41.0,8,0.0,2,1.0,1.0,170886.17,0
1195,594,2,0,24.0,0,97378.54,1,1.0,1.0,71405.17,0
1196,506,0,0,34.0,4,90307.62,1,1.0,1.0,159235.29,0
1197,557,1,1,68.0,2,100194.44,1,1.0,1.0,38596.34,0
1198,577,2,0,39.0,4,0.0,2,1.0,0.0,91366.42,0
1199,786,2,1,31.0,9,0.0,2,1.0,1.0,18210.36,0
1200,580,0,0,35.0,1,102097.33,1,0.0,1.0,168285.85,0
1201,721,1,1,37.0,3,107720.64,1,1.0,1.0,158591.12,0
1202,498,2,1,29.0,8,127864.26,1,1.0,1.0,46677.9,0
1203,601,0,1,44.0,1,100486.18,2,1.0,1.0,62678.53,0
1204,554,2,0,41.0,4,112152.89,1,0.0,1.0,36242.19,0
1205,630,0,0,26.0,5,0.0,2,1.0,0.0,182612.38,0
1206,620,2,0,43.0,2,0.0,2,1.0,0.0,20670.1,0
1207,554,2,1,42.0,1,0.0,2,0.0,1.0,183492.9,0
1208,633,2,0,46.0,3,0.0,2,1.0,0.0,120250.58,0
1209,656,0,1,40.0,2,0.0,2,1.0,1.0,180553.48,0
1210,820,0,0,29.0,3,82344.84,1,0.0,1.0,115985.38,0
1211,668,0,1,32.0,7,0.0,2,1.0,1.0,777.37,0
1212,827,0,0,60.0,2,0.0,2,0.0,1.0,60615.83,0
1213,781,0,0,42.0,3,156555.54,1,1.0,1.0,175674.01,0
1214,531,2,1,27.0,8,132576.25,1,0.0,0.0,7222.92,0
1215,451,1,0,38.0,9,61482.47,1,1.0,1.0,167538.66,0
1216,701,0,0,37.0,3,0.0,2,1.0,1.0,164268.28,0
1217,759,0,1,42.0,4,105420.18,1,0.0,1.0,121409.06,0
1218,615,2,1,41.0,1,126773.43,1,1.0,1.0,55551.26,0
1219,592,2,1,41.0,0,0.0,2,1.0,0.0,65906.07,0
1220,619,0,1,25.0,4,0.0,1,1.0,0.0,145524.36,0
1221,683,0,0,73.0,8,137732.23,2,1.0,1.0,133210.44,0
1222,774,1,1,42.0,2,132193.94,2,1.0,1.0,162865.52,0
1223,646,1,0,30.0,10,100548.67,2,0.0,0.0,136983.77,0
1224,593,2,0,40.0,2,0.0,1,1.0,1.0,5194.95,0
1225,806,2,1,18.0,3,0.0,2,1.0,1.0,86994.54,0
1226,782,0,0,33.0,2,94493.03,1,0.0,1.0,101866.39,0
1227,709,1,1,28.0,8,124695.72,2,1.0,0.0,145251.35,0
1228,607,0,0,27.0,2,0.0,2,1.0,0.0,63495.86,0
1229,795,0,0,40.0,2,101891.1,1,1.0,1.0,183044.86,0
1230,672,0,0,28.0,6,0.0,1,0.0,1.0,8814.69,0
1231,658,1,0,28.0,9,152812.58,1,1.0,0.0,166682.57,0
1232,595,2,0,23.0,10,101126.66,2,0.0,0.0,37042.8,0
1233,752,1,1,32.0,9,115587.49,2,0.0,1.0,101677.46,0
1234,677,1,0,41.0,8,146720.98,2,1.0,1.0,4195.84,0
1235,624,0,1,80.0,3,0.0,1,1.0,1.0,65801.44,0
1236,697,2,1,30.0,1,0.0,2,0.0,0.0,735.79,0
1237,497,0,1,41.0,9,0.0,1,0.0,0.0,22074.48,0
1238,555,0,1,24.0,5,0.0,2,1.0,0.0,27513.47,0
1239,751,2,0,37.0,3,99773.85,2,1.0,0.0,54865.92,0
1240,623,0,0,57.0,7,71481.79,2,1.0,1.0,84421.34,0
1241,536,0,1,35.0,8,0.0,2,1.0,0.0,64833.28,0
1242,698,0,1,27.0,7,0.0,2,1.0,0.0,111471.55,0
1243,637,1,0,27.0,7,135842.89,1,1.0,1.0,101418.05,0
1244,550,2,1,51.0,5,0.0,2,1.0,0.0,153917.41,0
1245,687,2,0,63.0,1,137715.66,1,1.0,1.0,37938.74,0
1246,816,2,1,67.0,6,151858.98,1,1.0,1.0,72814.31,0
1247,557,0,0,24.0,4,0.0,1,0.0,0.0,20515.72,0
1248,712,0,1,24.0,2,0.0,1,0.0,1.0,121232.51,0
1249,632,0,1,27.0,4,193125.85,1,1.0,1.0,152665.85,0
1250,481,0,0,28.0,10,0.0,2,1.0,0.0,145215.96,0
1251,583,2,0,22.0,2,0.0,2,0.0,1.0,5985.36,0
1252,612,2,0,62.0,0,167026.61,2,1.0,1.0,192892.05,0
1253,529,0,0,27.0,1,0.0,2,1.0,1.0,37769.98,0
1254,728,0,0,69.0,1,0.0,2,1.0,1.0,131804.86,0
1255,750,0,1,33.0,2,152302.72,1,1.0,0.0,71333.44,0
1256,570,1,0,57.0,5,86568.75,1,0.0,1.0,103660.31,0
1257,736,0,1,43.0,4,202443.47,1,1.0,0.0,72375.03,0
1258,707,0,0,40.0,5,0.0,2,1.0,0.0,41052.82,0
1259,732,2,0,33.0,8,111379.55,1,1.0,1.0,45098.62,0
1260,812,1,1,25.0,5,54817.55,1,1.0,0.0,131660.31,0
1261,650,0,1,34.0,4,106005.54,1,0.0,1.0,142995.32,0
1262,624,0,1,71.0,7,0.0,2,1.0,1.0,108841.83,0
1263,513,0,1,40.0,3,141004.46,1,1.0,0.0,105028.46,0
1264,711,0,0,34.0,6,0.0,2,1.0,1.0,175310.38,0
1265,713,0,0,42.0,3,0.0,2,0.0,0.0,82565.01,0
1266,745,0,1,47.0,5,0.0,2,0.0,0.0,145789.71,0
1267,620,0,0,41.0,9,0.0,2,0.0,0.0,88852.47,0
1268,796,2,1,41.0,8,107525.07,1,1.0,0.0,18510.41,0
1269,701,0,0,42.0,6,86167.82,1,1.0,0.0,153342.38,0
1270,712,0,0,31.0,7,0.0,2,1.0,0.0,170333.38,0
1271,607,0,0,32.0,6,0.0,2,0.0,0.0,196062.01,0
1272,655,1,0,36.0,10,122314.39,1,1.0,0.0,9181.66,0
1273,682,0,0,46.0,2,0.0,1,1.0,1.0,114442.66,0
1274,717,0,1,38.0,7,0.0,2,1.0,1.0,158580.05,0
1275,585,0,0,34.0,1,0.0,1,1.0,1.0,75503.6,0
1276,680,2,0,31.0,9,119825.75,2,1.0,1.0,101139.3,0
1277,462,1,0,24.0,9,69881.09,2,0.0,1.0,64421.02,0
1278,709,2,1,23.0,10,0.0,2,0.0,0.0,129590.18,0
1279,780,2,1,47.0,7,86006.21,1,1.0,1.0,37973.13,0
1280,579,2,1,37.0,4,0.0,2,1.0,1.0,32246.63,0
1281,493,0,0,37.0,8,142987.46,2,1.0,0.0,158840.99,0
1282,642,1,1,22.0,10,111812.52,2,1.0,1.0,183045.46,0
1283,581,0,1,35.0,4,0.0,2,0.0,1.0,86383.82,0
1284,794,2,0,30.0,1,154970.54,1,0.0,1.0,156768.45,0
1285,670,0,1,38.0,7,0.0,2,1.0,1.0,77864.41,0
1286,730,0,0,36.0,8,148749.29,2,1.0,0.0,91830.75,0
1287,710,1,1,34.0,8,147833.3,2,0.0,1.0,1561.58,0
1288,568,2,0,26.0,6,0.0,2,0.0,0.0,166495.2,0
1289,766,1,1,43.0,6,112088.04,2,1.0,1.0,36706.56,0
1290,723,0,1,48.0,7,0.0,2,1.0,1.0,150694.58,0
1291,675,0,1,39.0,7,0.0,2,0.0,1.0,36267.21,0
1292,633,2,0,39.0,2,0.0,2,0.0,0.0,191207.03,0
1293,826,0,0,30.0,5,0.0,2,0.0,1.0,157397.57,0
1294,672,0,1,34.0,9,0.0,2,1.0,0.0,161800.77,0
1295,841,1,1,32.0,2,117070.21,1,1.0,0.0,113482.2,0
1296,579,0,0,26.0,10,162482.76,1,1.0,1.0,18458.2,0
1297,753,0,0,39.0,7,155062.8,1,1.0,1.0,16460.77,0
1298,591,0,1,33.0,9,131765.72,1,1.0,0.0,118782.06,0
1299,634,0,0,41.0,7,0.0,2,1.0,1.0,131284.93,0
1300,774,0,0,47.0,6,94722.88,1,0.0,1.0,61450.96,0
1301,706,1,0,56.0,3,139603.22,1,1.0,1.0,86383.61,0
1302,574,1,0,43.0,3,141349.43,1,1.0,1.0,100187.43,0
1303,587,1,0,37.0,6,104414.03,1,1.0,0.0,192026.02,0
1304,679,2,1,39.0,6,0.0,2,1.0,0.0,12266.06,0
1305,669,0,1,46.0,3,0.0,2,0.0,1.0,8487.75,0
1306,639,1,0,46.0,10,110031.09,2,1.0,1.0,133995.59,0
1307,643,0,1,30.0,5,94443.77,1,1.0,1.0,165614.4,0
1308,758,0,0,33.0,7,0.0,1,1.0,0.0,188156.34,0
1309,781,0,0,38.0,3,128345.69,2,1.0,0.0,63218.85,0
1310,788,0,0,39.0,3,135139.33,1,0.0,1.0,113086.08,0
1311,514,0,1,26.0,1,0.0,2,0.0,0.0,121551.93,0
1312,850,0,1,42.0,0,0.0,2,1.0,0.0,44165.84,0
1313,768,0,1,42.0,5,0.0,3,0.0,0.0,60686.4,0
1314,575,2,1,30.0,2,0.0,2,1.0,1.0,82222.86,0
1315,553,1,1,43.0,6,85200.82,2,1.0,1.0,160574.09,0
1316,686,1,1,35.0,2,109342.82,2,0.0,1.0,86043.27,0
1317,821,0,0,40.0,1,0.0,2,1.0,0.0,194273.12,0
1318,707,0,1,33.0,2,0.0,2,0.0,0.0,130866.95,0
1319,677,2,0,25.0,8,130866.19,1,1.0,0.0,42410.21,0
1320,744,0,1,29.0,1,0.0,1,0.0,0.0,82422.97,0
1321,757,0,1,46.0,0,0.0,2,1.0,0.0,37460.05,0
1322,783,2,0,59.0,9,126224.87,1,1.0,1.0,4423.63,0
1323,683,0,1,43.0,2,112499.42,2,1.0,0.0,30375.18,0
1324,677,0,1,36.0,4,0.0,2,1.0,0.0,7824.31,0
1325,562,0,1,45.0,6,136855.24,1,1.0,0.0,46864.0,0
1326,594,1,0,29.0,3,130830.22,1,1.0,0.0,61048.53,0
1327,590,0,0,29.0,4,0.0,2,1.0,0.0,121846.81,0
1328,496,2,0,43.0,3,0.0,2,0.0,1.0,199505.53,0
1329,580,0,1,55.0,6,104305.74,1,0.0,1.0,175750.21,0
1330,680,2,0,34.0,7,0.0,2,1.0,0.0,98949.85,0
1331,651,0,0,65.0,0,0.0,2,1.0,1.0,190454.04,0
1332,615,0,1,41.0,4,130385.82,1,0.0,1.0,130661.95,0
1333,628,0,1,39.0,6,0.0,2,0.0,0.0,134441.6,0
1334,718,1,0,39.0,7,93148.74,2,1.0,1.0,190746.38,0
1335,559,2,1,25.0,5,0.0,2,1.0,1.0,163221.22,0
1336,665,2,1,29.0,1,182781.74,2,1.0,1.0,63732.9,0
1337,559,0,0,34.0,5,68999.66,2,1.0,1.0,66879.27,0
1338,507,1,1,31.0,9,111589.67,1,1.0,0.0,150037.19,0
1339,588,0,0,35.0,0,0.0,2,1.0,1.0,155485.24,0
1340,603,0,1,38.0,8,59360.77,1,1.0,1.0,191457.06,0
1341,712,2,0,29.0,7,77919.78,1,1.0,0.0,122547.58,0
1342,682,2,0,54.0,0,83102.72,2,1.0,1.0,54132.93,0
1343,661,0,0,41.0,1,0.0,2,0.0,1.0,131300.68,0
1344,619,0,1,27.0,1,154483.98,1,1.0,0.0,156394.74,0
1345,571,0,0,33.0,1,0.0,2,1.0,0.0,102750.7,0
1346,473,1,0,32.0,5,146602.25,2,1.0,1.0,72946.95,0
1347,544,0,1,37.0,3,84496.71,1,0.0,0.0,79972.09,0
1348,479,2,1,48.0,5,87070.23,1,0.0,1.0,85646.41,0
1349,850,0,0,35.0,6,81684.97,1,1.0,0.0,824.0,0
1350,430,1,0,38.0,8,153058.64,1,1.0,0.0,99377.27,0
1351,687,2,0,36.0,5,0.0,1,1.0,0.0,17696.22,0
1352,653,0,0,40.0,0,0.0,2,1.0,0.0,35795.85,0
1353,702,0,1,45.0,0,80793.58,1,1.0,1.0,27474.81,0
1354,635,0,0,72.0,4,74812.84,1,0.0,1.0,27448.33,0
1355,772,1,1,30.0,6,99785.28,2,0.0,0.0,197238.03,0
1356,737,1,1,50.0,4,127552.85,2,1.0,0.0,4225.11,0
1357,652,0,0,37.0,4,0.0,2,1.0,0.0,143393.24,0
1358,584,0,0,40.0,4,82441.75,1,0.0,0.0,80852.11,0
1359,729,2,0,45.0,7,91091.06,2,1.0,0.0,71133.12,0
1360,663,2,1,30.0,4,0.0,3,1.0,0.0,101371.05,0
1361,614,0,1,51.0,4,40685.92,1,1.0,1.0,46775.28,0
1362,808,0,1,24.0,4,122168.65,1,1.0,0.0,174107.04,0
1363,611,0,0,37.0,6,0.0,2,1.0,0.0,110782.88,0
1364,703,1,0,29.0,3,122084.63,1,0.0,1.0,82824.08,0
1365,484,1,0,34.0,4,148249.54,1,0.0,1.0,33738.27,0
1366,850,2,0,50.0,10,0.0,2,1.0,1.0,33741.84,0
1367,667,1,0,33.0,4,127076.68,2,1.0,0.0,69011.66,0
1368,763,0,1,40.0,3,0.0,2,1.0,0.0,134281.11,0
1369,498,0,1,34.0,5,0.0,2,1.0,1.0,91711.66,0
1370,582,0,1,20.0,4,0.0,1,1.0,1.0,55763.66,0
1371,773,2,1,41.0,9,102827.44,1,0.0,1.0,64595.25,0
1372,494,0,1,40.0,7,0.0,2,0.0,1.0,158071.69,0
1373,639,0,1,37.0,5,98186.7,1,0.0,1.0,173386.95,0
1374,529,0,1,22.0,5,0.0,1,1.0,0.0,151169.83,0
1375,656,0,1,18.0,10,151762.74,1,0.0,1.0,127014.32,0
1376,609,0,1,37.0,6,0.0,2,0.0,1.0,22030.72,0
1377,734,0,0,40.0,9,176914.8,1,1.0,1.0,12799.23,0
1378,465,1,1,24.0,5,117154.9,1,1.0,1.0,127744.02,0
1379,712,0,0,37.0,1,106881.5,2,0.0,0.0,169386.81,0
1380,850,0,1,35.0,9,102050.47,1,1.0,1.0,3769.71,0
1381,720,2,1,33.0,6,97188.62,1,0.0,0.0,91881.29,0
1382,673,1,1,36.0,5,73088.06,2,0.0,0.0,196142.26,0
1383,529,0,1,43.0,6,93616.35,2,0.0,0.0,98348.66,0
1384,682,0,1,38.0,4,107192.38,1,1.0,1.0,15669.17,0
1385,711,0,1,41.0,3,0.0,2,1.0,1.0,193747.57,0
